Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
HiUpTestSuite,,,2018-07-03 15:42:20,2018-07-03 15:44:00,1m - 39.717s,ERROR
,,,,,,
Test Cases/HiUP_LoginTest,,,2018-07-03 15:42:21,2018-07-03 15:43:57,1m - 36.337s,PASSED
Statement - Try,,,2018-07-03 15:42:22,2018-07-03 15:43:57,1m - 35.670s,PASSED
,,,,,,
Test Cases/TrainingTest,,,2018-07-03 15:43:57,2018-07-03 15:43:58,0.409s,ERROR
